Link;Address;Neighbor;Area;Type;Rooms;Bathrooms;Parking;Price
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-154m2-venda-RS347000-id-2636377908/;Centro, Londrina - PR;Centro;154;Apartamento;3;2;;347000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS350000-id-2585829166/;Centro, Londrina - PR;Centro;75;Apartamento;2;2;1;350000
https://www.vivareal.com.br/imovel/casa-3-quartos-california-bairros-londrina-com-garagem-345m2-venda-RS350000-id-2676582415/;California, Londrina - PR;California;345;Casa;3;2;2;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-67m2-venda-RS140000-id-2562274608/;Centro, Londrina - PR;Centro;67;Apartamento;2;1;1;140000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-londrina-com-garagem-71m2-venda-RS340000-id-2681304502/;Rua Borba Gato - Vila Ipiranga, Londrina - PR; Vila Ipiranga;71;Apartamento;3;2;1;340000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-101m2-venda-RS280000-id-2527654655/;Centro, Londrina - PR;Centro;101;Apartamento;3;2;1;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-26m2-venda-RS220000-id-2657926607/;Centro, Londrina - PR;Centro;26;Apartamento;2;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-96m2-venda-RS349870-id-2683229275/;Rua Santa Catarina, 100 - Centro, Londrina - PR; Centro;96;Apartamento;3;3;1;349870
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-115m2-venda-RS250000-id-2645311252/;Centro, Londrina - PR;Centro;115;Apartamento;3;2;;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS250000-id-2681140500/;Rua Santos, 915 - Centro, Londrina - PR; Centro;75;Apartamento;1;1;1;250000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-118m2-venda-RS250000-id-2609477580/;Centro, Londrina - PR;Centro;118;Apartamento;3;2;;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-35m2-venda-RS120000-id-2568057344/;Rua Cambará - Centro, Londrina - PR; Centro;35;Apartamento;1;1;;120000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-98m2-venda-RS280000-id-2679319896/;Centro, Londrina - PR;Centro;98;Apartamento;3;2;1;280000
https://www.vivareal.com.br/imovel/casa-3-quartos-interlagos-bairros-londrina-com-garagem-130m2-venda-RS350000-id-2533468185/;Interlagos, Londrina - PR;Interlagos;130;Casa;3;1;2;350000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-162m2-venda-RS290000-id-2591738886/;Centro, Londrina - PR;Centro;162;Apartamento;3;2;;290000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-26m2-venda-RS120000-id-2560050617/;Rua Cambará - Centro, Londrina - PR; Centro;26;Apartamento;1;1;;120000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-81m2-venda-RS200000-id-2635469176/;Centro, Londrina - PR;Centro;81;Apartamento;2;2;;200000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-46m2-venda-RS300000-id-2680755596/;Centro, Londrina - PR;Centro;46;Apartamento;2;1;1;300000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-27m2-venda-RS118000-id-2630867060/;Rua Prefeito Hugo Cabral - Centro, Londrina - PR; Centro;27;Apartamento;1;1;;118000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-bairros-londrina-com-garagem-74m2-venda-RS270000-id-2626657992/;Vila Nova, Londrina - PR;Vila Nova;74;Apartamento;3;1;1;270000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-46m2-venda-RS304430-id-2683133137/;Rua Alagoas, 100 - Centro, Londrina - PR; Centro;46;Apartamento;2;1;1;304430
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-118m2-venda-RS250000-id-2634577364/;Centro, Londrina - PR;Centro;118;Apartamento;3;2;;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-35m2-venda-RS135000-id-2649930941/;Centro, Londrina - PR;Centro;35;Apartamento;1;1;1;135000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-147m2-venda-RS230000-id-2660312678/;Centro, Londrina - PR;Centro;147;Apartamento;3;2;1;230000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-23m2-venda-RS120000-id-2646605272/;Rua Prefeito Hugo Cabral - Centro, Londrina - PR; Centro;23;Apartamento;1;1;;120000
https://www.vivareal.com.br/imovel/casa-3-quartos-casoni-bairros-londrina-com-garagem-170m2-venda-RS347500-id-2624507463/;Casoni, Londrina - PR;Casoni;170;Casa;3;1;1;347500
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-51m2-venda-RS300000-id-2644435461/;Centro, Londrina - PR;Centro;51;Apartamento;2;1;1;300000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-com-garagem-210m2-venda-RS350000-id-2629220238/;California, Londrina - PR;California;210;Casa;2;2;2;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-90m2-venda-RS225000-id-2566454794/;Centro, Londrina - PR;Centro;90;Apartamento;2;1;;225000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-102m2-venda-RS198000-id-2562274556/;Centro, Londrina - PR;Centro;102;Apartamento;2;2;;198000
https://www.vivareal.com.br/imovel/casa-3-quartos-casoni-bairros-londrina-com-garagem-62m2-venda-RS350000-id-2663012069/;Casoni, Londrina - PR;Casoni;62;Casa;3;1;1;350000
https://www.vivareal.com.br/imovel/casa-2-quartos-recreio-bairros-londrina-com-garagem-270m2-venda-RS350000-id-2562271900/;Recreio, Londrina - PR;Recreio;270;Casa;2;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-46m2-venda-RS259510-id-2683384973/;Estrada dos Pioneiros, 100 - Cidade Industrial 2, Londrina - PR;Estrada dos Pioneiros;46;Apartamento;2;1;1;259510
https://www.vivareal.com.br/imovel/casa-3-quartos-centro-bairros-londrina-95m2-venda-RS300000-id-2665423855/;Rua Mato Grosso - Centro, Londrina - PR; Centro;95;Casa;3;2;;300000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-interlagos-bairros-londrina-com-garagem-57m2-venda-RS135000-id-2658485059/;Rua Mangaba - Interlagos, Londrina - PR; Interlagos;57;Apartamento;2;1;1;135000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-28m2-venda-RS131250-id-2656466917/;Avenida Rio de Janeiro - Centro, Londrina - PR; Centro;28;Apartamento;1;1;;131250
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-118m2-venda-RS250000-id-2624465519/;Centro, Londrina - PR;Centro;118;Apartamento;3;2;;250000
https://www.vivareal.com.br/imovel/casa-2-quartos-vila-brasil-bairros-londrina-com-garagem-118m2-venda-RS350000-id-2632053398/;Vila Brasil, Londrina - PR;Vila Brasil;118;Casa;2;1;2;350000
https://www.vivareal.com.br/imovel/casa-3-quartos-centro-bairros-londrina-197m2-venda-RS332000-id-2671292326/;Centro, Londrina - PR;Centro;197;Casa;3;3;;332000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-74m2-venda-RS280000-id-2681260747/;Centro, Londrina - PR;Centro;74;Apartamento;3;2;1;280000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-79m2-venda-RS296000-id-2576798988/;Centro, Londrina - PR;Centro;79;Apartamento;3;1;;296000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-90m2-venda-RS230000-id-2636152167/;Centro, Londrina - PR;Centro;90;Apartamento;2;1;1;230000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-106m2-venda-RS340000-id-2624466324/;Centro, Londrina - PR;Centro;106;Apartamento;3;2;1;340000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-70m2-venda-RS138000-id-2630847408/;Centro, Londrina - PR;Centro;70;Apartamento;1;1;;138000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-95m2-venda-RS220000-id-2662151459/;Centro, Londrina - PR;Centro;95;Apartamento;3;2;;220000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-98m2-venda-RS325000-id-2682202200/;Centro, Londrina - PR;Centro;98;Apartamento;3;2;1;325000
https://www.vivareal.com.br/imovel/casa-2-quartos-california-bairros-londrina-84m2-venda-RS110000-id-2629220989/;California, Londrina - PR;California;84;Casa;2;1;;110000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-32m2-venda-RS110000-id-2677905414/;Centro, Londrina - PR;Centro;32;Apartamento;1;1;;110000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-51m2-venda-RS191000-id-2597812009/;Cidade Industrial 2, Londrina - PR;Cidade Industrial 2;51;Apartamento;2;1;1;191000
https://www.vivareal.com.br/imovel/casa-2-quartos-antares-bairros-londrina-256m2-venda-RS281010-id-2672072589/;Antares, Londrina - PR;Antares;256;Casa;2;1;;281010
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-120m2-venda-RS270000-id-2528259248/;Centro, Londrina - PR;Centro;120;Apartamento;3;1;;270000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-76m2-venda-RS150000-id-2583024596/;Centro, Londrina - PR;Centro;76;Apartamento;2;1;;150000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-32m2-venda-RS115000-id-2623905232/;Rua Alagoas - Centro, Londrina - PR; Centro;32;Apartamento;1;1;;115000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-90m2-venda-RS280000-id-2653875457/;Centro, Londrina - PR;Centro;90;Apartamento;3;1;;280000
https://www.vivareal.com.br/imovel/casa-2-quartos-casoni-bairros-londrina-134m2-venda-RS300000-id-2578343298/;Casoni, Londrina - PR;Casoni;134;Casa;2;1;;300000
https://www.vivareal.com.br/imovel/casa-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS350000-id-2571762784/;Centro, Londrina - PR;Centro;65;Casa;2;1;2;350000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-164m2-venda-RS350000-id-2657544065/;Centro, Londrina - PR;Centro;164;Apartamento;3;2;;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-ipiranga-bairros-londrina-28m2-venda-RS110000-id-2642520299/;Rua Amador Bueno - Vila Ipiranga, Londrina - PR; Vila Ipiranga;28;Apartamento;1;1;;110000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-110m2-venda-RS265000-id-2646629841/;Centro, Londrina - PR;Centro;110;Apartamento;3;2;1;265000
https://www.vivareal.com.br/imovel/casa-1-quartos-centro-bairros-londrina-com-garagem-39m2-venda-RS220000-id-2671290856/;Centro, Londrina - PR;Centro;39;Casa;1;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-110m2-venda-RS220000-id-2516302884/;Centro, Londrina - PR;Centro;110;Apartamento;3;2;;220000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-2-bairros-londrina-com-garagem-47m2-venda-RS269420-id-2683221892/;Rua Akeo Hasuda, 100 - Cidade Industrial 2, Londrina - PR; Cidade Industrial 2;47;Apartamento;2;1;1;269420
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-112m2-venda-RS350000-id-2675736793/;Rua Espírito Santo - Centro, Londrina - PR; Centro;112;Apartamento;2;2;;350000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-90m2-venda-RS350000-id-2620927325/;Rua Piauí - Centro, Londrina - PR; Centro;90;Apartamento;3;1;;350000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-90m2-venda-RS250000-id-2597871120/;Centro, Londrina - PR;Centro;90;Apartamento;3;2;;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-26m2-venda-RS115000-id-2527654160/;Centro, Londrina - PR;Centro;26;Apartamento;1;1;;115000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-128m2-venda-RS280000-id-2562270547/;Centro, Londrina - PR;Centro;128;Apartamento;3;2;;280000
https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-londrina-98m2-venda-RS325000-id-2683038585/;Rua Benjamin Constant - Centro, Londrina - PR; Centro;98;Apartamento;4;2;;325000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-53m2-venda-RS160000-id-2589898580/;Rua Goiás - Centro, Londrina - PR; Centro;53;Apartamento;1;1;1;160000
https://www.vivareal.com.br/imovel/casa-1-quartos-california-bairros-londrina-70m2-venda-RS170000-id-2629223766/;California, Londrina - PR;California;70;Casa;1;1;;170000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-25m2-venda-RS98000-id-2615963648/;Rua Uruguai - Centro, Londrina - PR; Centro;25;Apartamento;1;1;;98000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-43m2-venda-RS145000-id-2548938053/;Avenida São Paulo, 779 - Centro, Londrina - PR; Centro;43;Apartamento;1;1;;145000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-57m2-venda-RS250000-id-2683105877/;Rua Goiás - Centro, Londrina - PR; Centro;57;Apartamento;2;2;1;250000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-42m2-venda-RS186000-id-2638092596/;Rua Goiás - Centro, Londrina - PR; Centro;42;Apartamento;1;1;1;186000
https://www.vivareal.com.br/imovel/casa-6-quartos-vila-nova-bairros-londrina-com-garagem-200m2-venda-RS350000-id-2641040448/;Vila Nova, Londrina - PR;Vila Nova;200;Casa;6;2;2;350000
https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-londrina-160m2-venda-RS305000-id-2636820176/;Centro, Londrina - PR;Centro;160;Apartamento;4;2;;305000
https://www.vivareal.com.br/imovel/casa-1-quartos-antares-bairros-londrina-com-garagem-65m2-venda-RS350000-id-2671292325/;Antares, Londrina - PR;Antares;65;Casa;1;1;4;350000
https://www.vivareal.com.br/imovel/casa-3-quartos-california-bairros-londrina-com-garagem-69m2-venda-RS318000-id-2683217781/;Rua Capitão João Busse, 537 - California, Londrina - PR; California;69;Casa;3;1;1;318000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS220000-id-2683489421/;Rua Prefeito Hugo Cabral - Centro, Londrina - PR; Centro;75;Apartamento;2;2;1;220000
https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-londrina-160m2-venda-RS299000-id-2567695658/;Rua Piauí, 191 - Centro, Londrina - PR; Centro;160;Apartamento;4;3;;299000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-95m2-venda-RS200000-id-2623161758/;Centro, Londrina - PR;Centro;95;Apartamento;3;1;;200000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-125m2-venda-RS325000-id-2623963610/;Centro, Londrina - PR;Centro;125;Apartamento;3;2;;325000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-26m2-venda-RS155000-id-2622753713/;Centro, Londrina - PR;Centro;26;Apartamento;1;1;;155000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS300000-id-2646280421/;Rua Mato Grosso - Centro, Londrina - PR; Centro;70;Apartamento;3;2;1;300000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-73m2-venda-RS299500-id-2683229281/;Rua Alagoas, 100 - Centro, Londrina - PR; Centro;73;Apartamento;2;1;1;299500
https://www.vivareal.com.br/imovel/casa-6-quartos-vila-brasil-bairros-londrina-com-garagem-416m2-venda-RS350000-id-2600746872/;Vila Brasil, Londrina - PR;Vila Brasil;416;Casa;6;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-20m2-venda-RS110000-id-2631660790/;Rua Prefeito Hugo Cabral, 389 - Centro, Londrina - PR; Centro;20;Apartamento;1;1;1;110000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-101m2-venda-RS310000-id-2682222806/;Centro, Londrina - PR;Centro;101;Apartamento;3;2;;310000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-154m2-venda-RS350000-id-2668675711/;Centro, Londrina - PR;Centro;154;Apartamento;3;2;;350000
https://www.vivareal.com.br/imovel/casa-3-quartos-centro-bairros-londrina-com-garagem-70m2-venda-RS350000-id-2671292712/;Centro, Londrina - PR;Centro;70;Casa;3;2;1;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-58m2-venda-RS300000-id-2623970271/;Centro, Londrina - PR;Centro;58;Apartamento;1;1;1;300000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-86m2-venda-RS175000-id-2576060099/;Rua Goiás - Centro, Londrina - PR; Centro;86;Apartamento;1;1;1;175000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-75m2-venda-RS270000-id-2682231898/;Rua Cambará - Centro, Londrina - PR; Centro;75;Apartamento;3;2;1;270000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-66m2-venda-RS345000-id-2683026838/;Rua Paranaguá - Centro, Londrina - PR; Centro;66;Apartamento;2;1;1;345000
https://www.vivareal.com.br/imovel/casa-3-quartos-aeroporto-bairros-londrina-com-garagem-171m2-venda-RS350000-id-2624503629/;Aeroporto, Londrina - PR;Aeroporto;171;Casa;3;3;1;350000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-107m2-venda-RS210000-id-2598583558/;Centro, Londrina - PR;Centro;107;Apartamento;2;1;;210000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-98m2-venda-RS350000-id-2646820225/;Centro, Londrina - PR;Centro;98;Apartamento;3;1;;350000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-53m2-venda-RS175000-id-2639601058/;Rua Goiás - Centro, Londrina - PR; Centro;53;Apartamento;1;1;1;175000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-91m2-venda-RS310000-id-2562272892/;Centro, Londrina - PR;Centro;91;Apartamento;3;2;;310000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-60m2-venda-RS190000-id-2632877981/;Centro, Londrina - PR;Centro;60;Apartamento;2;1;;190000
https://www.vivareal.com.br/imovel/casa-4-quartos-ideal-bairros-londrina-150m2-venda-RS300000-id-2529939721/;Ideal, Londrina - PR;Ideal;150;Casa;4;2;;300000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-64m2-venda-RS170000-id-2624488603/;Avenida Rio de Janeiro - Centro, Londrina - PR; Centro;64;Apartamento;2;1;;170000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-ipiranga-bairros-londrina-52m2-venda-RS299900-id-2683477450/;Rua Paes Leme, 11 - Vila Ipiranga, Londrina - PR; Vila Ipiranga;52;Apartamento;2;1;;299900
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-104m2-venda-RS300000-id-2612838629/;Rua Piauí, 11111 - Centro, Londrina - PR; Centro;104;Apartamento;3;1;;300000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-85m2-venda-RS115000-id-2624463896/;Centro, Londrina - PR;Centro;85;Apartamento;3;1;;115000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-43m2-venda-RS280000-id-2562273403/;Centro, Londrina - PR;Centro;43;Apartamento;1;1;1;280000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-31m2-venda-RS139000-id-2658594580/;Centro, Londrina - PR;Centro;31;Apartamento;1;1;1;139000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-51m2-venda-RS330000-id-2614710036/;Centro, Londrina - PR;Centro;51;Apartamento;1;1;1;330000
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-londrina-com-garagem-37m2-venda-RS198000-id-2568055290/;Avenida Higienópolis - Centro, Londrina - PR; Centro;37;Apartamento;1;1;1;198000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-londrina-com-garagem-65m2-venda-RS230000-id-2625621067/;Centro, Londrina - PR;Centro;65;Apartamento;2;2;1;230000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-com-garagem-114m2-venda-RS290000-id-2562274792/;Centro, Londrina - PR;Centro;114;Apartamento;3;1;1;290000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-110m2-venda-RS314790-id-2683152495/;Avenida Paraná, 100 - Centro, Londrina - PR; Centro;110;Apartamento;3;2;;314790
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-londrina-182m2-venda-RS349320-id-2683220527/;Rua Professor João Cândido, 100 - Centro, Londrina - PR; Centro;182;Apartamento;3;3;;349320
https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-portal-dos-pioneiros-bairros-londrina-84m2-venda-RS250000-id-2680760502/;Jardim Portal dos Pioneiros, Londrina - PR;Jardim Portal dos Pioneiros;84;Casa;2;1;;250000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-44m2-venda-RS215000-id-94995066/;Rua Maria Calsavara Gallo, 350 - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;44;Apartamento;2;1;1;215000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-45m2-venda-RS175000-id-2682727099/;Vale dos Tucanos, Londrina - PR;Vale dos Tucanos;45;Apartamento;2;1;1;175000
https://www.vivareal.com.br/imovel/casa-3-quartos-residencial-abussafe-bairros-londrina-com-garagem-110m2-venda-RS270000-id-2674700920/;Residencial Abussafe, Londrina - PR;Residencial Abussafe;110;Casa;3;2;2;270000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-70m2-venda-RS339000-id-2669456794/;Rua André Gallo - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;70;Apartamento;3;1;1;339000
https://www.vivareal.com.br/imovel/casa-3-quartos-residencial-abussafe-ii-bairros-londrina-com-garagem-130m2-venda-RS330000-id-2666013833/;Rua Maria Scudeler Galdino - Residencial Abussafe II, Londrina - PR; Residencial Abussafe II;130;Casa;3;2;2;330000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-55m2-venda-RS210000-id-2617698769/;Vale dos Tucanos, Londrina - PR;Vale dos Tucanos;55;Apartamento;2;2;1;210000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-52m2-venda-RS190000-id-2606270104/;Rua André Gallo, 101 - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;52;Apartamento;2;1;1;190000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-piza-bairros-londrina-com-garagem-47m2-venda-RS175000-id-2568058013/;Avenida Europa - Jardim Piza, Londrina - PR; Jardim Piza;47;Apartamento;2;1;1;175000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-64m2-venda-RS185000-id-2568057531/;Rua Orlando Maimone - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;64;Apartamento;3;1;1;185000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-igapo-bairros-londrina-com-garagem-71m2-venda-RS240000-id-2568058993/;Rua Finlândia - Igapo, Londrina - PR; Igapo;71;Apartamento;2;1;1;240000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-61m2-venda-RS210000-id-2575618169/;Rua André Gallo - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;61;Apartamento;2;2;1;210000
https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-shangri-la-bairros-londrina-com-garagem-221m2-venda-RS300000-id-2672838881/;Jardim Shangri La, Londrina - PR;Jardim Shangri La;221;Casa;3;1;2;300000
https://www.vivareal.com.br/imovel/casa-2-quartos-residencial-abussafe-bairros-londrina-com-garagem-125m2-venda-RS280000-id-2682433219/;Rua Youssif El Achi, 195 - Residencial Abussafe, Londrina - PR; Residencial Abussafe;125;Casa;2;1;1;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-46m2-venda-RS185000-id-2623904771/;Rua Maria Calsavara Gallo - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;46;Apartamento;2;1;1;185000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-51m2-venda-RS175000-id-2569581295/;Rua Oswaldo Baggio - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;51;Apartamento;3;1;1;175000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-82m2-venda-RS220000-id-2667873909/;Vale dos Tucanos, Londrina - PR;Vale dos Tucanos;82;Apartamento;3;1;1;220000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-45m2-venda-RS215000-id-2589898779/;Rua Maria Calsavara Gallo - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;45;Apartamento;2;1;1;215000
https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-piza-bairros-londrina-com-garagem-155m2-venda-RS310000-id-2665354612/;Rua Capri - Jardim Piza, Londrina - PR; Jardim Piza;155;Casa;3;2;2;310000
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-66m2-venda-RS280000-id-2606272978/;Rua André Gallo, 101 - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;66;Apartamento;3;2;1;280000
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vale-dos-tucanos-bairros-londrina-com-garagem-45m2-venda-RS250000-id-2568057513/;Rua Maria Calsavara Gallo - Vale dos Tucanos, Londrina - PR; Vale dos Tucanos;45;Apartamento;2;1;1;250000
